from_metric,to_metric,relationship,declared_on,to_exists
d30_retention,mau,parent_of,mau,True
mau,stg_user_event_row,parent_of,mau,True
mau,api_consumers,parent_of,mau,True
mau,new_user_signups,parent_of,mau,True
mau,product_churn_rate,parent_of,mau,True
mau,dau,correlated_with,mau,True
mau,wau,correlated_with,mau,True
error_rate,product_uptime_sla,parent_of,product_uptime_sla,True
product_uptime_sla,stg_downtime_event_row,parent_of,product_uptime_sla,True
product_uptime_sla,uptime,parent_of,product_uptime_sla,True
product_uptime_sla,error_rate,correlated_with,product_uptime_sla,True
product_uptime_sla,api_latency_p95,correlated_with,product_uptime_sla,True
dau_mau_ratio,retention_d30,parent_of,retention_d30,True
retention_d30,stg_user_event_row,parent_of,retention_d30,True
retention_d30,churn_rate,correlated_with,retention_d30,True
retention_d30,dau_mau_ratio,correlated_with,retention_d30,True
retention_d30,churn_prediction_score,correlated_with,retention_d30,True
ops_north_star,system_uptime,parent_of,system_uptime,True
system_uptime,stg_downtime_event_row,parent_of,system_uptime,True
system_uptime,mtbf,parent_of,system_uptime,True
system_uptime,mttr,parent_of,system_uptime,True
system_uptime,work_order_resolution_time,parent_of,system_uptime,True
system_uptime,preventive_maintenance_rate,correlated_with,system_uptime,True
system_uptime,mtbf,correlated_with,system_uptime,True
product_uptime_sla,uptime,parent_of,uptime,True
uptime,incident_count,parent_of,uptime,True
uptime,change_failure_rate,parent_of,uptime,True
uptime,mttd,parent_of,uptime,True
uptime,rcr_rate,parent_of,uptime,True
uptime,error_rate,correlated_with,uptime,True
uptime,mttr,correlated_with,uptime,True
dau_mau_ratio,wau,parent_of,wau,True
wau,dau,parent_of,wau,True
wau,dau,correlated_with,wau,True
wau,mau,correlated_with,wau,True
cogs,shrinkage_rate,parent_of,shrinkage_rate,True
shrinkage_rate,inventory_value,correlated_with,shrinkage_rate,True
shrinkage_rate,vendor_compliance_rate,correlated_with,shrinkage_rate,True
billings,stg_invoices_amount,parent_of,stg_invoices_amount,True
stg_invoices_amount,billings,correlated_with,stg_invoices_amount,True
stg_invoices_amount,recognized_revenue,correlated_with,stg_invoices_amount,True
billings,stg_invoices_count,parent_of,stg_invoices_count,True
stg_invoices_count,billings,correlated_with,stg_invoices_count,True
stg_invoices_count,dso,correlated_with,stg_invoices_count,True
aov,stg_purchases_count,parent_of,stg_purchases_count,True
cross_sell_rate,stg_purchases_count,parent_of,stg_purchases_count,True
purchase_frequency,stg_purchases_count,parent_of,stg_purchases_count,True
refund_rate,stg_purchases_count,parent_of,stg_purchases_count,True
repeat_purchase_rate,stg_purchases_count,parent_of,stg_purchases_count,True
upsell_rate,stg_purchases_count,parent_of,stg_purchases_count,True
stg_purchases_count,purchase_frequency,correlated_with,stg_purchases_count,True
stg_purchases_count,aov,correlated_with,stg_purchases_count,True
stg_purchases_count,repeat_purchase_rate,correlated_with,stg_purchases_count,True
refund_rate,stg_refund_amount,parent_of,stg_refund_amount,True
stg_refund_amount,refund_rate,correlated_with,stg_refund_amount,True
stg_refund_amount,net_revenue,correlated_with,stg_refund_amount,True
refund_rate,stg_refunds_count,parent_of,stg_refunds_count,True
stg_refunds_count,refund_rate,correlated_with,stg_refunds_count,True
stg_refunds_count,product_return_rate,correlated_with,stg_refunds_count,True
student_attendance_rate,adm,parent_of,adm,True
adm,school_enrollment,correlated_with,adm,True
adm,per_pupil_expenditure,correlated_with,adm,True
student_proficiency,avg_teacher_experience,parent_of,avg_teacher_experience,True
avg_teacher_experience,teacher_retention_rate,correlated_with,avg_teacher_experience,True
avg_teacher_experience,ela_proficiency_rate,correlated_with,avg_teacher_experience,True
student_proficiency,ell_pct,parent_of,ell_pct,True
ell_pct,ela_proficiency_rate,correlated_with,ell_pct,True
ell_pct,chronic_absenteeism_rate,correlated_with,ell_pct,True
student_proficiency,frl_pct,parent_of,frl_pct,True
frl_pct,iep_pct,correlated_with,frl_pct,True
frl_pct,chronic_absenteeism_rate,correlated_with,frl_pct,True
frl_pct,per_pupil_expenditure,correlated_with,frl_pct,True
student_proficiency,iep_pct,parent_of,iep_pct,True
iep_pct,per_pupil_expenditure,correlated_with,iep_pct,True
iep_pct,ela_proficiency_rate,correlated_with,iep_pct,True
iep_pct,frl_pct,correlated_with,iep_pct,True
ap_participation_rate,school_enrollment,parent_of,school_enrollment,True
school_enrollment,adm,correlated_with,school_enrollment,True
school_enrollment,per_pupil_expenditure,correlated_with,school_enrollment,True
student_proficiency,stg_student_assessment_row,parent_of,stg_student_assessment_row,True
ell_proficiency_growth,stg_student_assessment_row,parent_of,stg_student_assessment_row,True
student_growth_percentile,stg_student_assessment_row,parent_of,stg_student_assessment_row,True
current_ratio,accounts_payable,parent_of,accounts_payable,True
dpo,accounts_payable,parent_of,accounts_payable,True
working_capital,accounts_payable,parent_of,accounts_payable,True
accounts_payable,dpo,correlated_with,accounts_payable,True
accounts_payable,working_capital,correlated_with,accounts_payable,True
current_ratio,accounts_receivable,parent_of,accounts_receivable,True
dso,accounts_receivable,parent_of,accounts_receivable,True
working_capital,accounts_receivable,parent_of,accounts_receivable,True
accounts_receivable,dso,correlated_with,accounts_receivable,True
accounts_receivable,billings,correlated_with,accounts_receivable,True
budget_variance,annual_budget,parent_of,annual_budget,True
forecast_accuracy,annual_budget,parent_of,annual_budget,True
headcount_vs_budget,annual_budget,parent_of,annual_budget,True
annual_budget,budget_variance,correlated_with,annual_budget,True
annual_budget,opex,correlated_with,annual_budget,True
new_user_signups,app_downloads,parent_of,app_downloads,True
app_downloads,dau,correlated_with,app_downloads,True
app_downloads,activation_rate,correlated_with,app_downloads,True
domain_authority,backlink_count,parent_of,backlink_count,True
backlink_count,domain_authority,correlated_with,backlink_count,True
backlink_count,organic_sessions,correlated_with,backlink_count,True
backlink_count,referral_sessions,correlated_with,backlink_count,True
domain_authority,backlinks_count,parent_of,backlinks_count,True
backlinks_count,domain_authority,correlated_with,backlinks_count,True
backlinks_count,organic_traffic,correlated_with,backlinks_count,True
backlinks_count,keywords_top10,correlated_with,backlinks_count,True
engagement_score,benefits_utilization,parent_of,benefits_utilization,True
benefits_utilization,engagement_score,correlated_with,benefits_utilization,True
benefits_utilization,total_comp_expense,correlated_with,benefits_utilization,True
current_ratio,cash_and_equivalents,parent_of,cash_and_equivalents,True
net_debt,cash_and_equivalents,parent_of,cash_and_equivalents,True
working_capital,cash_and_equivalents,parent_of,cash_and_equivalents,True
cash_and_equivalents,burn_rate,correlated_with,cash_and_equivalents,True
cash_and_equivalents,runway_months,correlated_with,cash_and_equivalents,True
cash_and_equivalents,dso,correlated_with,cash_and_equivalents,True
attendance_rate,chronic_absenteeism,parent_of,chronic_absenteeism,True
student_proficiency,chronic_absenteeism,parent_of,chronic_absenteeism,True
chronic_absenteeism,absenteeism_by_subgroup,parent_of,chronic_absenteeism,True
chronic_absenteeism,stg_attendance_row,parent_of,chronic_absenteeism,True
chronic_absenteeism,student_proficiency,correlated_with,chronic_absenteeism,True
chronic_absenteeism,absenteeism_by_subgroup,correlated_with,chronic_absenteeism,True
chronic_absenteeism,average_daily_attendance,correlated_with,chronic_absenteeism,True
chronic_absenteeism,credit_accumulation_rate,correlated_with,chronic_absenteeism,True
bug_escape_rate,code_coverage,parent_of,code_coverage,True
code_coverage,bug_escape_rate,correlated_with,code_coverage,True
code_coverage,change_failure_rate,correlated_with,code_coverage,True
code_coverage,tech_debt_ratio,correlated_with,code_coverage,True
gross_profit,cogs_stg,parent_of,cogs_stg,True
dpo,cogs_stg,parent_of,cogs_stg,True
inventory_turnover,cogs_stg,parent_of,cogs_stg,True
cogs_stg,gross_margin_pct,correlated_with,cogs_stg,True
cogs_stg,inventory_turnover,correlated_with,cogs_stg,True
cogs_stg,inventory_value,correlated_with,cogs_stg,True
college_enrollment_rate,college_enrollment,parent_of,college_enrollment,True
college_enrollment,fafsa_completion_rate,parent_of,college_enrollment,True
college_enrollment,graduation_rate,parent_of,college_enrollment,True
college_enrollment,student_proficiency,correlated_with,college_enrollment,True
college_enrollment,graduation_rate,correlated_with,college_enrollment,True
college_enrollment,advanced_course_enrollment_rate,correlated_with,college_enrollment,True
college_enrollment,fafsa_completion_rate,correlated_with,college_enrollment,True
billings,contracted_unbilled,parent_of,contracted_unbilled,True
contracted_unbilled,arr,correlated_with,contracted_unbilled,True
contracted_unbilled,billings,correlated_with,contracted_unbilled,True
contracted_unbilled,committed_arr,correlated_with,contracted_unbilled,True
revenue,customer_count,parent_of,customer_count,True
customer_count,stg_customer_count,parent_of,customer_count,True
customer_count,net_new_customers,correlated_with,customer_count,True
customer_count,logo_churn_rate,correlated_with,customer_count,True
customer_count,customer_churn_rate,correlated_with,customer_count,True
customer_count,revenue,correlated_with,customer_count,True
cac,customers_by_channel,parent_of,customers_by_channel,True
customers_by_channel,stg_lead_row,parent_of,customers_by_channel,True
customers_by_channel,cac,correlated_with,customers_by_channel,True
customers_by_channel,new_arr,correlated_with,customers_by_channel,True
ebitda,da,parent_of,da,True
operating_cash_flow,da,parent_of,da,True
da,capex,correlated_with,da,True
da,free_cash_flow,correlated_with,da,True
mql,demo_requests,parent_of,demo_requests,True
demo_requests,mql,correlated_with,demo_requests,True
demo_requests,sql,correlated_with,demo_requests,True
demo_requests,form_conversion_rate,correlated_with,demo_requests,True
net_revenue,discount_rate,parent_of,discount_rate,True
discount_rate,gross_revenue,correlated_with,discount_rate,True
discount_rate,aov,correlated_with,discount_rate,True
ebitda,ebitda_bridge_price,parent_of,ebitda_bridge_price,True
ebitda_bridge_price,ebitda_bridge_volume,correlated_with,ebitda_bridge_price,True
ebitda,ebitda_bridge_volume,parent_of,ebitda_bridge_volume,True
ebitda_bridge_volume,ebitda_bridge_price,correlated_with,ebitda_bridge_volume,True
cost_per_unit,energy_cost_per_unit,parent_of,energy_cost_per_unit,True
energy_cost_per_unit,capacity_utilization_rate,correlated_with,energy_cost_per_unit,True
energy_cost_per_unit,carbon_emissions_per_unit,correlated_with,energy_cost_per_unit,True
mql,event_attendees,parent_of,event_attendees,True
event_attendees,mql,correlated_with,event_attendees,True
event_attendees,cost_per_event_attendee,correlated_with,event_attendees,True
suspension_rate,expulsion_rate,parent_of,expulsion_rate,True
expulsion_rate,suspension_rate,correlated_with,expulsion_rate,True
expulsion_rate,dropout_rate,correlated_with,expulsion_rate,True
school_climate_score,extracurricular_rate,parent_of,extracurricular_rate,True
extracurricular_rate,school_climate_score,correlated_with,extracurricular_rate,True
extracurricular_rate,student_attendance_rate,correlated_with,extracurricular_rate,True
school_climate_score,family_engagement_rate,parent_of,family_engagement_rate,True
family_engagement_rate,school_climate_score,correlated_with,family_engagement_rate,True
family_engagement_rate,student_attendance_rate,correlated_with,family_engagement_rate,True
nps,feature_request_volume,parent_of,feature_request_volume,True
feature_request_volume,nps,correlated_with,feature_request_volume,True
feature_request_volume,feature_adoption_rate,correlated_with,feature_request_volume,True
activation_rate,funnel_dropoff,parent_of,funnel_dropoff,True
funnel_dropoff,activation_rate,correlated_with,funnel_dropoff,True
funnel_dropoff,session_to_lead_rate,correlated_with,funnel_dropoff,True
ctr,impressions,parent_of,impressions,True
cpm,impressions,parent_of,impressions,True
impressions,stg_ad_spend_row,parent_of,impressions,True
impressions,ad_clicks,correlated_with,impressions,True
impressions,share_of_voice,correlated_with,impressions,True
impressions,social_followers,correlated_with,impressions,True
gmv,marketplace_buyers,parent_of,marketplace_buyers,True
marketplace_buyers,marketplace_sellers,correlated_with,marketplace_buyers,True
marketplace_buyers,aov,correlated_with,marketplace_buyers,True
gmv,marketplace_sellers,parent_of,marketplace_sellers,True
marketplace_sellers,marketplace_buyers,correlated_with,marketplace_sellers,True
marketplace_sellers,take_rate,correlated_with,marketplace_sellers,True
marketplace_sellers,liquidity_rate,correlated_with,marketplace_sellers,True
net_new_customers,monthly_new_customers,parent_of,monthly_new_customers,True
cac,monthly_new_customers,parent_of,monthly_new_customers,True
monthly_new_customers,cac,correlated_with,monthly_new_customers,True
monthly_new_customers,revenue_growth_rate,correlated_with,monthly_new_customers,True
student_proficiency,on_time_lesson_delivery,parent_of,on_time_lesson_delivery,True
on_time_lesson_delivery,teacher_retention_rate,correlated_with,on_time_lesson_delivery,True
on_time_lesson_delivery,attendance_rate,correlated_with,on_time_lesson_delivery,True
time_to_hire,open_requisitions,parent_of,open_requisitions,True
open_requisitions,time_to_fill,correlated_with,open_requisitions,True
open_requisitions,headcount_vs_budget,correlated_with,open_requisitions,True
viral_coefficient,oss_stars,parent_of,oss_stars,True
oss_stars,domain_authority,correlated_with,oss_stars,True
oss_stars,viral_coefficient,correlated_with,oss_stars,True
workforce_productivity,overtime_hours,parent_of,overtime_hours,True
overtime_hours,workforce_productivity,correlated_with,overtime_hours,True
overtime_hours,absenteeism_rate,correlated_with,overtime_hours,True
earned_media_value,pr_mentions,parent_of,pr_mentions,True
pr_mentions,earned_media_value,correlated_with,pr_mentions,True
pr_mentions,domain_authority,correlated_with,pr_mentions,True
pr_mentions,social_engagement_rate,correlated_with,pr_mentions,True
lead_time_for_changes,pr_merge_time,parent_of,pr_merge_time,True
pr_merge_time,deployment_frequency,correlated_with,pr_merge_time,True
pr_merge_time,sprint_velocity,correlated_with,pr_merge_time,True
offer_acceptance_rate,recruiting_pipeline,parent_of,recruiting_pipeline,True
time_to_hire,recruiting_pipeline,parent_of,recruiting_pipeline,True
recruiting_pipeline,time_to_hire,correlated_with,recruiting_pipeline,True
recruiting_pipeline,offer_acceptance_rate,correlated_with,recruiting_pipeline,True
website_sessions,referral_sessions,parent_of,referral_sessions,True
referral_sessions,stg_session_row,parent_of,referral_sessions,True
referral_sessions,organic_sessions,correlated_with,referral_sessions,True
referral_sessions,backlink_count,correlated_with,referral_sessions,True
engagement_score,remote_work_rate,parent_of,remote_work_rate,True
remote_work_rate,absenteeism_rate,correlated_with,remote_work_rate,True
remote_work_rate,engagement_score,correlated_with,remote_work_rate,True
avg_sales_cycle,sales_cycle_by_segment,parent_of,sales_cycle_by_segment,True
sales_cycle_by_segment,avg_sales_cycle,correlated_with,sales_cycle_by_segment,True
sales_cycle_by_segment,win_rate,correlated_with,sales_cycle_by_segment,True
market_penetration_rate,sam,parent_of,sam,True
sam,tam,correlated_with,sam,True
sam,market_share,correlated_with,sam,True
turnover_rate,separations,parent_of,separations,True
regrettable_attrition,separations,parent_of,separations,True
voluntary_turnover,separations,parent_of,separations,True
separations,voluntary_turnover,correlated_with,separations,True
separations,regrettable_attrition,correlated_with,separations,True
roe,shareholder_equity,parent_of,shareholder_equity,True
debt_to_equity,shareholder_equity,parent_of,shareholder_equity,True
shareholder_equity,total_assets,parent_of,shareholder_equity,True
shareholder_equity,total_liabilities,parent_of,shareholder_equity,True
shareholder_equity,roe,correlated_with,shareholder_equity,True
shareholder_equity,net_debt,correlated_with,shareholder_equity,True
shareholder_equity,total_assets,correlated_with,shareholder_equity,True
magic_number,sm_spend,parent_of,sm_spend,True
cac_payback,sm_spend,parent_of,sm_spend,True
sm_spend,cac,correlated_with,sm_spend,True
sm_spend,marketing_cac,correlated_with,sm_spend,True
attendance_rate,stg_attendance_row,parent_of,stg_attendance_row,True
chronic_absenteeism,stg_attendance_row,parent_of,stg_attendance_row,True
absenteeism_by_subgroup,stg_attendance_row,parent_of,stg_attendance_row,True
average_daily_attendance,stg_attendance_row,parent_of,stg_attendance_row,True
cogs,stg_cogs_event,parent_of,stg_cogs_event,True
customer_churn_rate,stg_customer_count,parent_of,stg_customer_count,True
customer_count,stg_customer_count,parent_of,stg_customer_count,True
repeat_purchase_rate,stg_customer_count,parent_of,stg_customer_count,True
stg_customer_count,customer_churn_rate,correlated_with,stg_customer_count,True
stg_customer_count,net_new_customers,correlated_with,stg_customer_count,True
suspension_rate,stg_discipline_row,parent_of,stg_discipline_row,True
system_uptime,stg_downtime_event_row,parent_of,stg_downtime_event_row,True
mtbf,stg_downtime_event_row,parent_of,stg_downtime_event_row,True
product_uptime_sla,stg_downtime_event_row,parent_of,stg_downtime_event_row,True
headcount_fte,stg_employee_row,parent_of,stg_employee_row,True
employee_attrition_rate,stg_employee_row,parent_of,stg_employee_row,True
teacher_retention_rate,stg_employee_row,parent_of,stg_employee_row,True
training_hours_per_employee,stg_employee_row,parent_of,stg_employee_row,True
headcount,stg_employees_count,parent_of,stg_employees_count,True
stg_employees_count,headcount,correlated_with,stg_employees_count,True
stg_employees_count,turnover_rate,correlated_with,stg_employees_count,True
enrollment_count,stg_enrollment_row,parent_of,stg_enrollment_row,True
advanced_course_enrollment_rate,stg_enrollment_row,parent_of,stg_enrollment_row,True
seat_fill_rate,stg_enrollment_row,parent_of,stg_enrollment_row,True
feature_adoption,stg_events_count,parent_of,stg_events_count,True
stg_events_count,dau,correlated_with,stg_events_count,True
stg_events_count,feature_adoption,correlated_with,stg_events_count,True
dso,stg_invoice_row,parent_of,stg_invoice_row,True
ar_aging_90d,stg_invoice_row,parent_of,stg_invoice_row,True
billings,stg_invoice_row,parent_of,stg_invoice_row,True
deferred_revenue,stg_invoice_row,parent_of,stg_invoice_row,True
time_to_fill,stg_job_requisition_row,parent_of,stg_job_requisition_row,True
internal_promotion_rate,stg_job_requisition_row,parent_of,stg_job_requisition_row,True
opex,stg_opex_line,parent_of,stg_opex_line,True
avg_deal_size,stg_opportunities_count,parent_of,stg_opportunities_count,True
stg_opportunities_count,sql,correlated_with,stg_opportunities_count,True
stg_opportunities_count,pipeline_generated,correlated_with,stg_opportunities_count,True
win_rate,stg_opportunity_row,parent_of,stg_opportunity_row,True
sales_cycle_length,stg_opportunity_row,parent_of,stg_opportunity_row,True
pipeline_value,stg_opportunity_row,parent_of,stg_opportunity_row,True
acv,stg_opportunity_row,parent_of,stg_opportunity_row,True
bookings,stg_opportunity_row,parent_of,stg_opportunity_row,True
marketing_influenced_pipeline,stg_opportunity_row,parent_of,stg_opportunity_row,True
quota_attainment,stg_opportunity_row,parent_of,stg_opportunity_row,True
aov,stg_order_amount_sum,parent_of,stg_order_amount_sum,True
gross_revenue,stg_order_amount_sum,parent_of,stg_order_amount_sum,True
stg_order_amount_sum,gross_revenue,correlated_with,stg_order_amount_sum,True
stg_order_amount_sum,aov,correlated_with,stg_order_amount_sum,True
cycle_time,stg_orders_count,parent_of,stg_orders_count,True
order_fulfillment_rate,stg_orders_count,parent_of,stg_orders_count,True
otd_rate,stg_orders_count,parent_of,stg_orders_count,True
throughput,stg_orders_count,parent_of,stg_orders_count,True
stg_orders_count,total_revenue,correlated_with,stg_orders_count,True
stg_orders_count,aov,correlated_with,stg_orders_count,True
website_sessions,stg_page_view_row,parent_of,stg_page_view_row,True
website_sessions,stg_page_views,parent_of,stg_page_views,True
stg_page_views,website_sessions,correlated_with,stg_page_views,True
stg_page_views,bounce_rate,correlated_with,stg_page_views,True
cross_sell_rate,stg_products_active,parent_of,stg_products_active,True
stg_products_active,cross_sell_rate,correlated_with,stg_products_active,True
stg_products_active,aov,correlated_with,stg_products_active,True
defect_rate,stg_quality_inspection_row,parent_of,stg_quality_inspection_row,True
return_rate,stg_return_row,parent_of,stg_return_row,True
organic_sessions,stg_session_row,parent_of,stg_session_row,True
website_sessions,stg_session_row,parent_of,stg_session_row,True
bounce_rate,stg_session_row,parent_of,stg_session_row,True
paid_sessions,stg_session_row,parent_of,stg_session_row,True
referral_sessions,stg_session_row,parent_of,stg_session_row,True
sessions_per_user,stg_sessions_count,parent_of,stg_sessions_count,True
stg_sessions_count,dau,correlated_with,stg_sessions_count,True
stg_sessions_count,session_length,correlated_with,stg_sessions_count,True
on_time_delivery_rate,stg_shipment_row,parent_of,stg_shipment_row,True
order_accuracy_rate,stg_shipment_row,parent_of,stg_shipment_row,True
mrr,stg_subscription_row,parent_of,stg_subscription_row,True
arr,stg_subscription_row,parent_of,stg_subscription_row,True
cohort_revenue_retention,stg_subscription_row,parent_of,stg_subscription_row,True
customer_concentration_risk,stg_subscription_row,parent_of,stg_subscription_row,True
logo_churn_rate,stg_subscription_row,parent_of,stg_subscription_row,True
renewal_rate,stg_subscription_row,parent_of,stg_subscription_row,True
active_paying_users,stg_subscriptions_active,parent_of,stg_subscriptions_active,True
new_arr,stg_subscriptions_active,parent_of,stg_subscriptions_active,True
stg_subscriptions_active,arr,correlated_with,stg_subscriptions_active,True
stg_subscriptions_active,mrr,correlated_with,stg_subscriptions_active,True
stg_subscriptions_active,logo_churn_rate,correlated_with,stg_subscriptions_active,True
employee_engagement_score,stg_survey_response_row,parent_of,stg_survey_response_row,True
manager_effectiveness_score,stg_survey_response_row,parent_of,stg_survey_response_row,True
school_culture_score,stg_survey_response_row,parent_of,stg_survey_response_row,True
dau,stg_user_event_row,parent_of,stg_user_event_row,True
mau,stg_user_event_row,parent_of,stg_user_event_row,True
activation_rate,stg_user_event_row,parent_of,stg_user_event_row,True
avg_session_duration,stg_user_event_row,parent_of,stg_user_event_row,True
feature_adoption_rate,stg_user_event_row,parent_of,stg_user_event_row,True
new_user_signups,stg_user_event_row,parent_of,stg_user_event_row,True
onboarding_completion_rate,stg_user_event_row,parent_of,stg_user_event_row,True
retention_d30,stg_user_event_row,parent_of,stg_user_event_row,True
time_to_value,stg_user_event_row,parent_of,stg_user_event_row,True
fleet_utilization_rate,stg_vehicle_trip_row,parent_of,stg_vehicle_trip_row,True
cost_per_mile,stg_vehicle_trip_row,parent_of,stg_vehicle_trip_row,True
work_order_resolution_time,stg_work_order_row,parent_of,stg_work_order_row,True
preventive_maintenance_rate,stg_work_order_row,parent_of,stg_work_order_row,True
nps,survey_response_rate,parent_of,survey_response_rate,True
survey_response_rate,nps,correlated_with,survey_response_rate,True
survey_response_rate,csat,correlated_with,survey_response_rate,True
survey_response_rate,engagement_score,correlated_with,survey_response_rate,True
market_penetration_rate,tam,parent_of,tam,True
tam,sam,correlated_with,tam,True
tam,market_share,correlated_with,tam,True
nps,testimonials_count,parent_of,testimonials_count,True
testimonials_count,review_rating,correlated_with,testimonials_count,True
testimonials_count,nps,correlated_with,testimonials_count,True
roa,total_assets,parent_of,total_assets,True
current_ratio,total_assets,parent_of,total_assets,True
roic,total_assets,parent_of,total_assets,True
shareholder_equity,total_assets,parent_of,total_assets,True
total_assets,total_liabilities,correlated_with,total_assets,True
total_assets,shareholder_equity,correlated_with,total_assets,True
debt_to_equity,total_debt,parent_of,total_debt,True
net_debt,total_debt,parent_of,total_debt,True
interest_coverage,total_debt,parent_of,total_debt,True
roic,total_debt,parent_of,total_debt,True
total_debt,leverage_ratio,correlated_with,total_debt,True
total_debt,interest_coverage,correlated_with,total_debt,True
shareholder_equity,total_liabilities,parent_of,total_liabilities,True
total_liabilities,total_assets,correlated_with,total_liabilities,True
total_liabilities,debt_to_equity,correlated_with,total_liabilities,True
plg_rate,trial_signups,parent_of,trial_signups,True
trial_to_paid_rate,trial_signups,parent_of,trial_signups,True
free_to_paid_rate,trial_signups,parent_of,trial_signups,True
trial_signups,activation_rate,correlated_with,trial_signups,True
trial_signups,free_to_paid_rate,correlated_with,trial_signups,True
trial_signups,user_signups,correlated_with,trial_signups,True
d30_retention,user_signups,parent_of,user_signups,True
d7_retention,user_signups,parent_of,user_signups,True
viral_coefficient,user_signups,parent_of,user_signups,True
user_signups,activation_rate,correlated_with,user_signups,True
user_signups,trial_signups,correlated_with,user_signups,True
win_rate,competitive_win_rate,parent_of,competitive_win_rate,True
competitive_win_rate,win_rate,correlated_with,competitive_win_rate,True
competitive_win_rate,avg_deal_size,correlated_with,competitive_win_rate,True
cx_csat,complaints_count,parent_of,complaints_count,True
complaints_count,complaint_resolution_rate,correlated_with,complaints_count,True
complaints_count,csat,correlated_with,complaints_count,True
headcount,headcount_by_dept,parent_of,headcount_by_dept,True
headcount_by_dept,headcount,correlated_with,headcount_by_dept,True
headcount_by_dept,rd_headcount_pct,correlated_with,headcount_by_dept,True
revenue_per_employee,headcount_fte,parent_of,headcount_fte,True
teacher_student_ratio,headcount_fte,parent_of,headcount_fte,True
headcount_fte,stg_employee_row,parent_of,headcount_fte,True
headcount_fte,headcount_cost,correlated_with,headcount_fte,True
headcount_fte,opex,correlated_with,headcount_fte,True
headcount_fte,employee_attrition_rate,correlated_with,headcount_fte,True
headcount_fte,time_to_fill,correlated_with,headcount_fte,True
headcount,new_hires,parent_of,new_hires,True
cost_per_hire,new_hires,parent_of,new_hires,True
offer_acceptance_rate,new_hires,parent_of,new_hires,True
new_hires,cost_per_hire,correlated_with,new_hires,True
new_hires,time_to_fill,correlated_with,new_hires,True
rd_headcount_pct,rd_headcount,parent_of,rd_headcount,True
rd_headcount,rd_headcount_pct,correlated_with,rd_headcount,True
rd_headcount,deployment_frequency,correlated_with,rd_headcount,True
arr_per_rep,sales_headcount,parent_of,sales_headcount,True
sales_headcount,arr_per_rep,correlated_with,sales_headcount,True
sales_headcount,quota_attainment,correlated_with,sales_headcount,True
headcount_cost,stg_payroll_row,parent_of,stg_payroll_row,True
compensation_ratio,stg_payroll_row,parent_of,stg_payroll_row,True
sales_spend,stg_payroll_row,parent_of,stg_payroll_row,True
total_comp_expense,stg_payroll_total,parent_of,stg_payroll_total,True
stg_payroll_total,total_comp_expense,correlated_with,stg_payroll_total,True
stg_payroll_total,headcount,correlated_with,stg_payroll_total,True
opex,total_comp_expense,parent_of,total_comp_expense,True
hr_cost_pct_revenue,total_comp_expense,parent_of,total_comp_expense,True
cost_per_hire,total_comp_expense,parent_of,total_comp_expense,True
gender_pay_gap,total_comp_expense,parent_of,total_comp_expense,True
support_cost_per_ticket,total_comp_expense,parent_of,total_comp_expense,True
total_comp_expense,stg_payroll_total,parent_of,total_comp_expense,True
total_comp_expense,headcount,correlated_with,total_comp_expense,True
total_comp_expense,cost_per_hire,correlated_with,total_comp_expense,True
total_comp_expense,benefits_utilization,correlated_with,total_comp_expense,True
total_comp_expense,stg_payroll_total,correlated_with,total_comp_expense,True
ctr,ad_clicks,parent_of,ad_clicks,True
cpc,ad_clicks,parent_of,ad_clicks,True
ad_clicks,stg_ad_spend_row,parent_of,ad_clicks,True
ad_clicks,impressions,correlated_with,ad_clicks,True
ad_clicks,web_conversion_rate,correlated_with,ad_clicks,True
ad_ctr,ad_impressions,parent_of,ad_impressions,True
cpc,ad_impressions,parent_of,ad_impressions,True
ad_impressions,ad_ctr,correlated_with,ad_impressions,True
ad_impressions,cpc,correlated_with,ad_impressions,True
organic_traffic,content_published,parent_of,content_published,True
content_published,domain_authority,correlated_with,content_published,True
content_published,organic_traffic,correlated_with,content_published,True
organic_sessions,content_published_count,parent_of,content_published_count,True
content_published_count,organic_sessions,correlated_with,content_published_count,True
content_published_count,mql_count,correlated_with,content_published_count,True
content_published_count,top10_keyword_count,correlated_with,content_published_count,True
unsubscribe_rate,email_unsub_rate,parent_of,email_unsub_rate,True
email_unsub_rate,email_open_rate,correlated_with,email_unsub_rate,True
email_unsub_rate,email_ctr,correlated_with,email_unsub_rate,True
sql_count,mql_count,parent_of,mql_count,True
cac,mql_count,parent_of,mql_count,True
mql_to_sql_rate,mql_count,parent_of,mql_count,True
mql_count,stg_lead_row,parent_of,mql_count,True
mql_count,email_click_rate,parent_of,mql_count,True
mql_count,email_ctr,parent_of,mql_count,True
mql_count,unsubscribe_rate,parent_of,mql_count,True
mql_count,web_conversion_rate,parent_of,mql_count,True
mql_count,cost_per_mql,correlated_with,mql_count,True
mql_count,content_published_count,correlated_with,mql_count,True
mql_count,new_user_signups,correlated_with,mql_count,True
mql_count,website_sessions,correlated_with,mql_count,True
website_sessions,organic_sessions,parent_of,organic_sessions,True
organic_sessions,stg_session_row,parent_of,organic_sessions,True
organic_sessions,content_published_count,parent_of,organic_sessions,True
organic_sessions,keywords_top10,parent_of,organic_sessions,True
organic_sessions,top10_keyword_count,parent_of,organic_sessions,True
organic_sessions,paid_sessions,correlated_with,organic_sessions,True
